"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",putriraidew,@andi.chadel,"Sep 29, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ervianaarv,@dealintang27 @noviyan_lestari @alzulin_olvicas @putrieanna,"Oct 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",atanasiosmario89,@feiby___ ini?,"Oct 29, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",raissaelvarettapratama,Kesini yuk @rian_yolanda_pratama,"Oct 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",stefanishelaa,@mutiaraputripp,"Nov 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",isaefaturahman,gw ajak siapa nih,"Nov 14, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",aisya_santy,@herlita.anastasya @harlandzidane Sabtu depan yuks ke sini 🤭,"Nov 29, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",aditya_sam22,@cici_wulan22 ngopi yok,"Dec 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",syahrulrosiddin_,"Soon gas x abis lulus wk"" @nabillahazzhr","Feb 7, 2021"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",met2cond,@ilhambudisantoso1296,"Feb 7, 2021"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",babyycakau,@tutiadtma ulalalaaaa soon,"Aug 11, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",mfadli1813,@ftrmlt29,"Aug 11, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",chikaapita,Kesini bodo nanti @saptajibayu80,"Aug 11, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ainibachtiar,Kuy @auiebunder,"Aug 11, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",fikri.alfnsy,@_aprlyni kapan nih??,"Aug 14, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",dimsum_murah,❤️,"Aug 15, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",d44l333nn,@rizkiesta,"Aug 18, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",sischa_trisnawati,Kemarin pas tgl 17agustus mau mampir kesana..udah sampe malah gak bisa turun rame banget..lautan manusia itu sih🙈..mana jalanny kecil rusak pula...,"Aug 19, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",indahrhmwti,@ekafeb890 kesini kli sekarang haha,"Aug 21, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",senjaayulst,@adisusanto7 mau kesini,"Aug 21, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",incez_whenn,@mkelmkel,"Aug 21, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",lestaryumi18,Fiks ke sini aja ya @nbil_bila @niakurniaasih04 @nikkenokta,"Aug 22, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",mutyrchma,TIDAK SESUAI EKSPETASI😢,"Aug 22, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",saric_nisah,@bunga_nasution11,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",meidinadhiandra,@iklimachoerunisa KIMMMMM CUSSS WKWK😂,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",syl.saffron,@m.fakhrii,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",syl.saffron,@m.fakhrii,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",chrisstoper_,@nasiudukreceh @zhuannmrl @alikaayn_ nihh kuyy,"Aug 9, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",sftr_shd,@izmifatmala.z @dewirahmaawati @cindyprbwati Skuyyyyy,"Aug 9, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ciptaikaa,@valenmnnrg @milnot26 @yiifebriyana18 @ayu.arizka @shalsaramadhanty,"Aug 9, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",nadiashahabb,Minggu gini rame ga ya,"Aug 9, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",putriiadnda_,@alamsyahhh05_,"Aug 10, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",raditahyuningsih1_,Pengen @dimasbayu994,"Aug 10, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",dhoniram_dhani,Dmn nih??,"Aug 10, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",vrnia__,@nasubianingsih kepoinnnn,"Aug 10, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",afriyanto99_,@echaaael_,"Aug 5, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",fazilahnur_,"@ikajuminati bagus bun , pengen","Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",nugrohosanjaya,@ssafira_billa,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ellysanurr,@dimasanggra762 kapaannn kesniiiiiiiiiiiii,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",shal_0203,@dyahgiovanese @asmorodesy @ghalianaira,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",aryanugrahfbr,@a9unn9 kesini mas naik motor,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",aryanugrahfbr,@a9unn9 minggu ini kuy,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",prasajiii,Mau kesini ga ada pasangan nya :(,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ernarii_,Kesini kuy @arifinbmw,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ranranong,Ini bukan yg lau maksud dit? @aditya_kur24 . Gaaaess @chidex.ml @rip.note @nevianggraeni05,"Aug 7, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",cembrecao,@danang.prayoga ni keren jg😄,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",alamajill_,@ulfiislvia yuk ga?,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",its.ryyy26,Buka yg di daerah Curug halimun salak dong di taman vinus nya juga bagus pasti rame terus tuh,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",andiwiyani03,Sdh 2 x ke kopi daong,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",junn_ib,@_alfiaan97 ini boleh kah?,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",jajang_spn,@syabdachintyadewi kapan kita kesini lagi🤔,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",gadisjingga23,"Udah 3x ke sini, gak pernah bosen walaupun jauh juga 😍","Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",hermansyahh3307,@idham_3103 @melitaandriani96 ngopi2 enak nih😂,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",madyharta,Taxi online ada yang masuk smpe sana ga ya?,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",mandor90,@ismarani_putri,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",mayasrtn,@jessicaeap rameeee bat buset,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",nurzaman_95,Pernah kesnh barng doi.. pokonya tempat oke..cuman tempat terlalu rame jadi gimnaa gitu,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",dedenjasun,@chrishady04 kuy ngopi,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",inayahmajid,Buka jam brp ?,"Aug 5, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",apriliadnaa,@fariida12 @merriandn_ kesini yu😅,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ceciliaastuti,Sekarang dah ga nyaman ky dulu..,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ernadesmawati06,Skuy ae kita mah🤣 @alrefita,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",salmarusmana91,Gw lagi kepengennya kesini nih @nsbhr_ tapi blm ada waktunya,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",frank1_,Terlalu ramai skarang. Malah ga nyaman😢,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",riezky_276,"Kmren kesana Pas Tgl merahh ,, Sumpek Luar biasa 😏😏","Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",taya_akey,aku udh dateng ke kopi daong nya kak,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",amaliarizkirizki,@gilang.22h,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",dsy.sagita,Nanti kt kesini lagi ya @ogiriyanto90,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",zaivoel81,"👍👍 2x, pertama sama tmn2 @adiriyanto88 @borry_ballwell @septianppratama @maiiellang5 dkk dan kedua dimari baru aja tadi smp lokasi abis ashar with kids and wife, ramai jg tp ttp msh dpt space buat nongki 😊","Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",touva00,InsyaAllah👍👍👍,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",alrefita,ngopi jauh yu guys wkwkkw @naufalfajarmln @cindeww_ @ernadesmawati06 @ratnaps14,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",novippppptr,kan gua pen bgt kesini☹️ @lindarmwt @virlysekaral,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",diahnp8,@hanum.mandrasari @laelylz kesini yuks,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",yulianitnot,Nanti kita kesini ya sayang 😁 @djoevanedge,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",bagusrizkisyahrial,@tiaraadp tiara prnh kesini ya,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ovieteaaa,@fianailma @sophiedewiandani,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",arsitanjn,Kesini ketemu baristanya yg agak kecil bikim jatuh hati doong😂,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",nabilah_bilqis22,@diitanurlita @anilnal @aulikhsan kapan kesini yukkk🤤😂,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",imeemeei39,Pen kesini anak 5 taun blh ga min @kopidaong.id,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ardi.fa,Apakah hari ini ramai pengunjung?,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",ellaoktaaa,Kesini kmrn rame banget Astaga🙃,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDa3zzQByI7/"")","Aug 3, 2020",shardianti912,Kita belom kesini girls @asryanadini @anariana0201 @mirzahfadliyahh @farida_hedra @nabilaazis,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDaLnT9h1Hm/"")","Aug 3, 2020",sopianfauzii,@j.co2706 Nihh barista nya 😂,"Aug 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",bondet.putra,@iren_anindiya,"Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",erna_wijaya18,@rinodintara,"Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",antiimong,Makiiiinnn hitzz 😍 dan belon kesampeean dong dari MARET pen kesini 😭😭 @istiseptianis gaeskeun kuy 😆,"Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",dheanirarizkyta,Hari ini buka jam brp yaa,"Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",novaruliza11,Hari ini buka jam brp min,"Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",viaindriyani,"Tempat duduknya di perbanyak lg..kemaren kesana tp nyari tmpt duduk udh kaya nyari jodoh, susaaahhhh 😌😌 jd ga menikmati nyamannya ngopi disana, bcs udh unmood gadapet tmpt duduk 😑 Jalanannya jg ga sesuai ekspektasi, seenggaknya dr gerbang sampe ke parkiran mobil atas perlu perbaikan..","Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",anisaalvaro25,Min @kopidaong.id besok Minggu buka jamberapa min ?,"Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",ahfudz,"Barusan kesana, udh perjuangan banget kesana turun naek, eh pas ampe sana balik lg karna suasana yg udh rame dan full banget, dan udara nya gersang banget, debunya ampun deh... mending kesana weekday ajah kata tukang rujak...😄","Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",aadannyandas,@putrzky,"Aug 2, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",rahasiapria.idn,D.,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",desmihiriani,@kiswanto611,"Aug 4, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",fhrel.rmdhn,@raflicahyap ohh ini toh,"Aug 5, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",nggivio,Kalo mau kesini weekdays aja @rionalamin,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",aiii_permata,Kesini loh yg gue maksud tadi @roselinadc haha,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",nadiahko,@illyyy22 gausah nanya ke abah hari ini,"Aug 6, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",fatchur_rns,@firdamilasholehah,"Aug 7, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",nisss_nad,@tasrianiacii_,"Aug 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",aryantowidodo,"com mb catur ngajakin ksini com pas kmu jadwal ul,, @pitriapitri","Aug 15, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",adensuryaaa,@mochamad_fadil_,"Aug 15, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",anggiwidiw,Mas mau kesini @muhamad_sofian92 🙄,"Sep 8, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",widianingrum_pm,@karelbeteseda,"Sep 9, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",shallyrsct,@adib_syf,"Sep 14, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",nikenpenni,@aulia_mimi mi kita kesni yuukk kapan... sekalian ajak bapak... tp kalau weekend rame sih 😁 sabtu gimana,"Nov 3, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",chavita_putri12,@bagusjuliyantofaisal kuylah😁🤭,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",rinaalpian,🙄 @rasheedhamas,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",gun_kamilart,Kereenn!👍,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",syifahamzah09_,@lia.hasby gaskuy,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",feby_blueny,bsk buka jam brp?,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",tristanizer,Skrng gaada live musik yah min?,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",meisyaa_septiani,Besok tutup jam berapa min ?,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",se_low20,"yaaang, ayo kesini @rudiaru_","Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",anindyaajieprakasa,Hari sabtu lalu kesini enggak kebagian tempat dong @yuliawindayani 🤣,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",marinayunnie,"Barusan kesini .. tempatnya bagus, ok bngt buat foto2 nya , harga makanannya ga terlalu mahal pas buat di kantong. Cuma masukan aja agar jalanannya smpe mau ke parkiran atas di semen karna rusak dan jalanan nanjak banyak yang kopling mobil nya jebol lho ..","Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",parest_123,Tarlalu rame..kesan santai nya ga dapet,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",imsugandi,"Saran, tempatnya diluasin lagi. Sering gk kebagian tempat duduk. suasana nya pun jadi enggak tenang, kurang cocok buat nyantai ngopi. Lebih kaya ragunan. serius","Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",dewie828,Buka jam 2 tutup jam 10 maleeemm tuh @didoel828,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",situlustp,@cippyrustianto wat du yu tink?,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaKXpBWRC/"")","Jul 31, 2020",__y.yulia__,"Gk prnh dpt duduk kalo kesana 😑 ... Dijamin hari ini rame bngt pasti 😌, nti aja deh hari biasa kesananya 😂😂","Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaHxmB_WR/"")","Jul 31, 2020",budijae78,Didekat2 situ ada pengunapannya ga kak?,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaHxmB_WR/"")","Jul 31, 2020",jeangraceiw,@kopidaong.id Tlg lht message y,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaHxmB_WR/"")","Jul 31, 2020",faisalisal_official,Lovely post 👏👏👏,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDSaDM2hEn4/"")","Jul 31, 2020",mostiannoval,🤫,"Jul 31, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",siregarcharles,Kok gak.pake masker..dekat skali tuh..,"Jul 28, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",matthewadipratama,Gila ya gw ga ada sejam parkir motor disitu 5 rebu.. mending kl fasilitas nya bagus dan terjamin. Kmrn ada helm yg ilang aja ga pd tanggung jawab. Sekali aja sih kesitu. Bhay,"Jul 28, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",hendriiawan03,😍,"Jul 28, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",iamdjulian_,min tgl 1 Agustus buka tdk??,"Jul 28, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",rennaazzh,"gue mau ngasih masukkan buat pegawai yg ngelayanin di bagian kopi daong paling pojok, tolong untuk kedepannya jangan terlalu jutek sama pelanggan. kita sebagai orang baru gatau kalo misal area kopi daong ga sampai luar2 (foodcourt) & makan diluar itu jatohnya take away, kan bisa dijelasin baik2 gaperlu make penekanan yg kesannya agak sedikit ngegas & pas kita minta tolong buat dibersihin jawabannya jutek, setidaknya diomongin baik2 kita juga ngerti. udah sih itu aja, overall tempatnya nyaman & pemandangannya bagus. semoga ke depannya bisa lebih baik lagi☺️","Jul 28, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",lksnji_,Kok gk make masker ya barista nya. Wahh gawat,"Jul 28, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",oggie_aldianto,Besok tetep buka jam 9 ?? @kopidaong.id,"Jul 29, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",ipaaat,@windinurauliar skuyyy wkwkw,"Jul 30, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",jokoopurwanto,Min.besok jumat buka ngk??,"Jul 30, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",jokoopurwanto,@kopidaong.id .min besok jumat buka ngk??,"Jul 30, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",storiesoficha.20,"PARAH sih ini tempat cm jual view, ksana kmrn bukanya jam 2. Udh nunggu 2 jam, pas msk antri berebutan nyari tenpat. Beli kopinya antri lg. Sy beli snack 2 dgn jenis sama, dtg 1 yg 1 nya blm dtg. Sejam dtgu ga dtg2, nanya k pelayan jwbnya jutek. Katanya emg begitu bu, siapa cpt dia dpt. Hahha kt kesini bayar bos bkn ngemis!!. Udh jalan msknya jauh rusak, kesitu biasa aja. Kopinya jg biasa, dijkt banyak!! Marah2 br dianterin tuh snack. Managementnya ga prof, hrsnya orderan sama dianterin brg donk. Akhrnya sy Komplen ke managementnya. Saran klo tempatnya gt2 aja, gw yakin sih ckp sekali org kesini, abis itu bhay!!bikin emosi disini, mau mnm kopi perjuangannya luar biasa. Kopinya jg ga strong2 amet. Tolong diperhatiin nih @kopidaong.id","Aug 1, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDK-7qtBF-i/"")","Jul 28, 2020",amaliawulandrr,@feraelpiany @fbsagung baca sendiri ulasannnya males SS. Kayaknya skip deh gajadi kesana,"Aug 13, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",gigiw28,Upin dan ipin kah? 😁,"Jul 27, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",yunnitaangelia,Hari jumat pas idul Adha buka atau tutup ka? Kl buka jam brp ka?@kopidaong.id,"Jul 27, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",satna.ajah,Antreeee banget,"Jul 27, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",samia.osh,@anisarianir__ alahsiahbooyyyyy,"Jul 27, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",abi_kusuma11,@sita.ftr,"Jul 29, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",agilsupriatna,Lebaran haji hari H tutup apa tetep buka min,"Jul 30, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",eva_momsamaxa,@ipanggrunch_aka_pedalmen kesini please,"Aug 15, 2020"
"=HYPERLINK(""https://www.instagram.com/p/CDIvhQEB1mr/"")","Jul 27, 2020",_iraa18,Wah salam yaa🤭,"Aug 22, 2020"
